image_path,ticker,date,label,label_id,RSI,MACD,MACD_signal,forward_return,trend_score,split
D:\full-stack2\data\charts\TSLA\2024-06-13.png,TSLA,2024-06-13,Up,2,56.71,0.7548,0.7611,0.0845,1.0529,train
D:\full-stack2\data\charts\AMZN\2024-06-13.png,AMZN,2024-06-13,Up,2,51.49,0.7171,0.2302,0.0512,1.5414,train
D:\full-stack2\data\charts\NVDA\2024-06-13.png,NVDA,2024-06-13,Neutral,1,79.56,8.8901,7.8091,-0.0468,-0.4626,train
D:\full-stack2\data\charts\META\2024-06-13.png,META,2024-06-13,Neutral,1,63.41,8.3004,4.5574,0.0012,0.0268,train
D:\full-stack2\data\charts\NFLX\2024-06-13.png,NFLX,2024-06-13,Up,2,61.8,1.0563,1.117,0.0331,0.7715,train
D:\full-stack2\data\charts\AAPL\2024-06-14.png,AAPL,2024-06-14,Neutral,1,75.88,7.3193,5.5957,0.02,0.3268,train
D:\full-stack2\data\charts\GOOGL\2024-06-14.png,GOOGL,2024-06-14,Up,2,59.4,2.3973,2.7816,0.0351,1.1151,train
D:\full-stack2\data\charts\MSFT\2024-06-14.png,MSFT,2024-06-14,Up,2,69.37,5.8625,3.9818,0.032,0.9004,train
D:\full-stack2\data\charts\TSLA\2024-06-14.png,TSLA,2024-06-14,Up,2,51.91,0.7955,0.768,0.1789,2.1705,train
D:\full-stack2\data\charts\AMZN\2024-06-14.png,AMZN,2024-06-14,Up,2,51.1,0.6423,0.3126,0.0737,2.3041,train
D:\full-stack2\data\charts\NVDA\2024-06-14.png,NVDA,2024-06-14,Down,0,80.82,9.2816,8.1036,-0.0575,-0.5734,train
D:\full-stack2\data\charts\META\2024-06-14.png,META,2024-06-14,Neutral,1,63.69,8.6059,5.3671,0.001,0.0237,train
D:\full-stack2\data\charts\NFLX\2024-06-14.png,NFLX,2024-06-14,Neutral,1,67.93,1.1757,1.1287,0.0063,0.1404,train
D:\full-stack2\data\charts\AAPL\2024-06-17.png,AAPL,2024-06-17,Neutral,1,78.46,7.925,6.0616,0.0166,0.2682,train
D:\full-stack2\data\charts\GOOGL\2024-06-17.png,GOOGL,2024-06-17,Up,2,60.23,2.3676,2.6988,0.0451,1.4747,train
D:\full-stack2\data\charts\MSFT\2024-06-17.png,MSFT,2024-06-17,Up,2,72.81,6.791,4.5436,0.0243,0.6735,train
D:\full-stack2\data\charts\TSLA\2024-06-17.png,TSLA,2024-06-17,Up,2,59.69,1.5705,0.9285,0.2338,2.6028,train
D:\full-stack2\data\charts\AMZN\2024-06-17.png,AMZN,2024-06-17,Up,2,52.02,0.6083,0.3718,0.0866,2.7273,train
D:\full-stack2\data\charts\NVDA\2024-06-17.png,NVDA,2024-06-17,Down,0,78.74,9.4107,8.365,-0.0634,-0.6469,train
D:\full-stack2\data\charts\META\2024-06-17.png,META,2024-06-17,Neutral,1,64.95,8.9431,6.0823,0.0057,0.1306,train
D:\full-stack2\data\charts\NFLX\2024-06-17.png,NFLX,2024-06-17,Neutral,1,70.01,1.3072,1.1644,0.0055,0.1256,train
D:\full-stack2\data\charts\AAPL\2024-06-18.png,AAPL,2024-06-18,Up,2,73.63,8.1208,6.4734,0.0339,0.536,train
D:\full-stack2\data\charts\GOOGL\2024-06-18.png,GOOGL,2024-06-18,Up,2,54.49,2.1471,2.5885,0.0613,1.9361,train
D:\full-stack2\data\charts\MSFT\2024-06-18.png,MSFT,2024-06-18,Up,2,69.86,7.2813,5.0912,0.0323,0.9007,train
D:\full-stack2\data\charts\TSLA\2024-06-18.png,TSLA,2024-06-18,Up,2,56.97,1.9541,1.1336,0.3328,3.7073,train
D:\full-stack2\data\charts\AMZN\2024-06-18.png,AMZN,2024-06-18,Up,2,48.9,0.475,0.3924,0.0808,2.5418,train
D:\full-stack2\data\charts\NVDA\2024-06-18.png,NVDA,2024-06-18,Down,0,81.38,9.7715,8.6463,-0.0538,-0.5454,train
D:\full-stack2\data\charts\META\2024-06-18.png,META,2024-06-18,Neutral,1,58.61,8.5391,6.5737,0.021,0.4697,train
D:\full-stack2\data\charts\NFLX\2024-06-18.png,NFLX,2024-06-18,Neutral,1,72.89,1.4739,1.2263,-0.0046,-0.1151,train
D:\full-stack2\data\charts\AAPL\2024-06-20.png,AAPL,2024-06-20,Up,2,65.27,7.8168,6.7421,0.0795,1.2019,train
D:\full-stack2\data\charts\GOOGL\2024-06-20.png,GOOGL,2024-06-20,Up,2,56.97,2.0457,2.4799,0.0811,2.5483,train
D:\full-stack2\data\charts\MSFT\2024-06-20.png,MSFT,2024-06-20,Up,2,68.9,7.5322,5.5794,0.049,1.3744,train
D:\full-stack2\data\charts\TSLA\2024-06-20.png,TSLA,2024-06-20,Up,2,53.62,1.9699,1.3009,0.3853,4.9798,train
D:\full-stack2\data\charts\AMZN\2024-06-20.png,AMZN,2024-06-20,Up,2,56.33,0.6276,0.4395,0.0747,2.1814,train
D:\full-stack2\data\charts\NVDA\2024-06-20.png,NVDA,2024-06-20,Neutral,1,71.4,9.56,8.8291,-0.0378,-0.3584,train
D:\full-stack2\data\charts\META\2024-06-20.png,META,2024-06-20,Up,2,59.92,8.3005,6.919,0.0762,1.7435,train
D:\full-stack2\data\charts\NFLX\2024-06-20.png,NFLX,2024-06-20,Neutral,1,68.13,1.5347,1.288,0.0171,0.4272,train
D:\full-stack2\data\charts\AAPL\2024-06-21.png,AAPL,2024-06-21,Up,2,61.68,7.3162,6.8569,0.098,1.4752,train
D:\full-stack2\data\charts\GOOGL\2024-06-21.png,GOOGL,2024-06-21,Up,2,62.97,2.2067,2.4253,0.0523,1.5397,train
D:\full-stack2\data\charts\MSFT\2024-06-21.png,MSFT,2024-06-21,Up,2,71.56,7.9639,6.0563,0.0366,1.0155,train
D:\full-stack2\data\charts\TSLA\2024-06-21.png,TSLA,2024-06-21,Up,2,54.87,2.0746,1.4556,0.3821,5.2085,train
D:\full-stack2\data\charts\AMZN\2024-06-21.png,AMZN,2024-06-21,Up,2,61.75,0.9778,0.5471,0.054,1.5058,train
D:\full-stack2\data\charts\NVDA\2024-06-21.png,NVDA,2024-06-21,Neutral,1,63.99,8.9497,8.8532,0.0129,0.1169,train
D:\full-stack2\data\charts\META\2024-06-21.png,META,2024-06-21,Up,2,54.16,7.4702,7.0293,0.0698,1.5384,train
D:\full-stack2\data\charts\NFLX\2024-06-21.png,NFLX,2024-06-21,Neutral,1,70.36,1.6214,1.3547,-0.0006,-0.0145,train
D:\full-stack2\data\charts\AAPL\2024-06-24.png,AAPL,2024-06-24,Up,2,62.34,6.892,6.8639,0.0987,1.5495,train
D:\full-stack2\data\charts\GOOGL\2024-06-24.png,GOOGL,2024-06-24,Up,2,61.82,2.2752,2.3952,0.0545,1.72,train
D:\full-stack2\data\charts\MSFT\2024-06-24.png,MSFT,2024-06-24,Up,2,68.31,8.0454,6.4541,0.0265,0.7451,train
D:\full-stack2\data\charts\TSLA\2024-06-24.png,TSLA,2024-06-24,Up,2,54.4,2.0988,1.5843,0.4368,6.3977,train
D:\full-stack2\data\charts\AMZN\2024-06-24.png,AMZN,2024-06-24,Up,2,53.35,0.961,0.6299,0.0742,1.9756,train
D:\full-stack2\data\charts\NVDA\2024-06-24.png,NVDA,2024-06-24,Up,2,52.25,7.695,8.6216,0.1124,1.035,train
D:\full-stack2\data\charts\META\2024-06-24.png,META,2024-06-24,Up,2,56.83,7.062,7.0358,0.0623,1.3787,train
D:\full-stack2\data\charts\NFLX\2024-06-24.png,NFLX,2024-06-24,Up,2,59.56,1.5345,1.3906,0.025,0.5875,train
D:\full-stack2\data\charts\AAPL\2024-06-25.png,AAPL,2024-06-25,Up,2,63.32,6.5547,6.8021,0.1144,1.8107,train
D:\full-stack2\data\charts\GOOGL\2024-06-25.png,GOOGL,2024-06-25,Up,2,68.94,2.6839,2.453,0.0389,1.0764,train
D:\full-stack2\data\charts\MSFT\2024-06-25.png,MSFT,2024-06-25,Up,2,70.55,8.2757,6.8184,0.0339,0.9536,train
D:\full-stack2\data\charts\TSLA\2024-06-25.png,TSLA,2024-06-25,Up,2,58.65,2.4743,1.7623,0.4052,6.0346,train
D:\full-stack2\data\charts\AMZN\2024-06-25.png,AMZN,2024-06-25,Up,2,54.8,0.9983,0.7036,0.0722,1.9226,train
D:\full-stack2\data\charts\NVDA\2024-06-25.png,NVDA,2024-06-25,Up,2,59.75,7.2606,8.3494,0.07,0.6024,train
D:\full-stack2\data\charts\META\2024-06-25.png,META,2024-06-25,Up,2,63.33,7.5889,7.1464,0.0472,1.0634,train
D:\full-stack2\data\charts\NFLX\2024-06-25.png,NFLX,2024-06-25,Neutral,1,60.84,1.4759,1.4077,0.0078,0.1894,train
D:\full-stack2\data\charts\AAPL\2024-06-26.png,AAPL,2024-06-26,Up,2,67.4,6.5467,6.751,0.0672,1.0507,train
D:\full-stack2\data\charts\GOOGL\2024-06-26.png,GOOGL,2024-06-26,Neutral,1,68.51,2.9617,2.5547,0.0092,0.2557,train
D:\full-stack2\data\charts\MSFT\2024-06-26.png,MSFT,2024-06-26,Neutral,1,71.35,8.457,7.1461,0.0056,0.158,train
D:\full-stack2\data\charts\TSLA\2024-06-26.png,TSLA,2024-06-26,Up,2,65.24,3.4598,2.1018,0.2274,3.1045,train
D:\full-stack2\data\charts\AMZN\2024-06-26.png,AMZN,2024-06-26,Neutral,1,65.67,1.596,0.8821,0.0074,0.1623,train
D:\full-stack2\data\charts\NVDA\2024-06-26.png,NVDA,2024-06-26,Neutral,1,60.01,6.8622,8.0519,0.0079,0.0739,train
D:\full-stack2\data\charts\META\2024-06-26.png,META,2024-06-26,Neutral,1,64.57,8.1152,7.3402,-0.0008,-0.0184,train
D:\full-stack2\data\charts\NFLX\2024-06-26.png,NFLX,2024-06-26,Down,0,62.82,1.4553,1.4172,-0.0368,-0.89,train
D:\full-stack2\data\charts\AAPL\2024-06-27.png,AAPL,2024-06-27,Up,2,68.18,6.5331,6.7074,0.0768,1.2027,train
D:\full-stack2\data\charts\GOOGL\2024-06-27.png,GOOGL,2024-06-27,Neutral,1,70.53,3.2668,2.6971,-0.0018,-0.051,train
D:\full-stack2\data\charts\MSFT\2024-06-27.png,MSFT,2024-06-27,Neutral,1,71.83,8.5571,7.4283,0.0015,0.0437,train
D:\full-stack2\data\charts\TSLA\2024-06-27.png,TSLA,2024-06-27,Up,2,65.92,4.2763,2.5367,0.2574,3.5269,train
D:\full-stack2\data\charts\AMZN\2024-06-27.png,AMZN,2024-06-27,Neutral,1,70.18,2.3844,1.1825,-0.017,-0.3569,train
D:\full-stack2\data\charts\NVDA\2024-06-27.png,NVDA,2024-06-27,Neutral,1,56.9,6.2797,7.6975,0.0423,0.3906,train
D:\full-stack2\data\charts\META\2024-06-27.png,META,2024-06-27,Down,0,67.58,8.9458,7.6613,-0.0398,-0.919,train
D:\full-stack2\data\charts\NFLX\2024-06-27.png,NFLX,2024-06-27,Down,0,65.2,1.4757,1.4289,-0.0537,-1.2952,train
D:\full-stack2\data\charts\AAPL\2024-06-28.png,AAPL,2024-06-28,Up,2,61.7,6.1725,6.6004,0.1129,1.7164,train
D:\full-stack2\data\charts\GOOGL\2024-06-28.png,GOOGL,2024-06-28,Up,2,61.5,3.2104,2.7998,0.024,0.6938,train
D:\full-stack2\data\charts\MSFT\2024-06-28.png,MSFT,2024-06-28,Up,2,62.36,8.0735,7.5574,0.0157,0.6075,train
D:\full-stack2\data\charts\TSLA\2024-06-28.png,TSLA,2024-06-28,Up,2,66.23,4.904,3.0102,0.2767,3.8059,train
D:\full-stack2\data\charts\AMZN\2024-06-28.png,AMZN,2024-06-28,Neutral,1,60.85,2.608,1.4676,-0.0027,-0.0552,train
D:\full-stack2\data\charts\NVDA\2024-06-28.png,NVDA,2024-06-28,Neutral,1,56.32,5.7159,7.3012,0.0397,0.3813,train
D:\full-stack2\data\charts\META\2024-06-28.png,META,2024-06-28,Neutral,1,55.48,8.2779,7.7846,-0.016,-0.3351,train
D:\full-stack2\data\charts\NFLX\2024-06-28.png,NFLX,2024-06-28,Down,0,59.37,1.3993,1.423,-0.0273,-0.6497,train
D:\full-stack2\data\charts\AAPL\2024-07-01.png,AAPL,2024-07-01,Up,2,67.55,6.3049,6.5413,0.0834,1.227,train
D:\full-stack2\data\charts\GOOGL\2024-07-01.png,GOOGL,2024-07-01,Neutral,1,62.82,3.1961,2.8791,0.0051,0.1466,train
D:\full-stack2\data\charts\MSFT\2024-07-01.png,MSFT,2024-07-01,Down,0,69.53,8.3725,7.7204,-0.0158,-0.55,train
D:\full-stack2\data\charts\TSLA\2024-07-01.png,TSLA,2024-07-01,Up,2,73.13,6.2955,3.6672,0.2225,2.7113,train
D:\full-stack2\data\charts\AMZN\2024-07-01.png,AMZN,2024-07-01,Neutral,1,65.13,3.0685,1.7878,-0.0212,-0.4354,train
D:\full-stack2\data\charts\NVDA\2024-07-01.png,NVDA,2024-07-01,Neutral,1,57.12,5.2696,6.8949,0.0166,0.1601,train
D:\full-stack2\data\charts\META\2024-07-01.png,META,2024-07-01,Down,0,55.73,7.6968,7.767,-0.0295,-0.6192,train
D:\full-stack2\data\charts\NFLX\2024-07-01.png,NFLX,2024-07-01,Down,0,58.61,1.3134,1.4011,-0.0257,-0.6217,train
D:\full-stack2\data\charts\AAPL\2024-07-02.png,AAPL,2024-07-02,Up,2,70.35,6.6154,6.5561,0.0391,0.5724,train
D:\full-stack2\data\charts\GOOGL\2024-07-02.png,GOOGL,2024-07-02,Down,0,66.17,3.3267,2.9686,-0.0228,-0.6457,train
D:\full-stack2\data\charts\MSFT\2024-07-02.png,MSFT,2024-07-02,Down,0,71.08,8.712,7.9187,-0.0343,-1.2272,train
D:\full-stack2\data\charts\TSLA\2024-07-02.png,TSLA,2024-07-02,Up,2,80.71,9.0212,4.738,0.0745,0.7168,train
D:\full-stack2\data\charts\AMZN\2024-07-02.png,AMZN,2024-07-02,Down,0,67.82,3.6178,2.1538,-0.0604,-1.2334,train
D:\full-stack2\data\charts\NVDA\2024-07-02.png,NVDA,2024-07-02,Neutral,1,54.79,4.73,6.4619,-0.0382,-0.3837,train
D:\full-stack2\data\charts\META\2024-07-02.png,META,2024-07-02,Down,0,58.43,7.5361,7.7209,-0.0932,-2.0366,train
D:\full-stack2\data\charts\NFLX\2024-07-02.png,NFLX,2024-07-02,Down,0,61.13,1.2788,1.3766,-0.0473,-1.1816,train
D:\full-stack2\data\charts\AAPL\2024-07-03.png,AAPL,2024-07-03,Neutral,1,71.32,6.8846,6.6218,0.0119,0.1741,train
D:\full-stack2\data\charts\GOOGL\2024-07-03.png,GOOGL,2024-07-03,Down,0,66.99,3.4371,3.0623,-0.0438,-1.24,train
D:\full-stack2\data\charts\MSFT\2024-07-03.png,MSFT,2024-07-03,Down,0,71.97,8.9959,8.1342,-0.0443,-1.5817,train
D:\full-stack2\data\charts\TSLA\2024-07-03.png,TSLA,2024-07-03,Neutral,1,84.13,12.2608,6.2426,0.0115,0.1062,train
D:\full-stack2\data\charts\AMZN\2024-07-03.png,AMZN,2024-07-03,Down,0,63.3,3.8146,2.486,-0.07,-1.3858,train
D:\full-stack2\data\charts\NVDA\2024-07-03.png,NVDA,2024-07-03,Down,0,60.73,4.7006,6.1096,-0.056,-0.5406,train
D:\full-stack2\data\charts\META\2024-07-03.png,META,2024-07-03,Down,0,58.69,7.3608,7.6488,-0.0669,-1.4634,train
D:\full-stack2\data\charts\NFLX\2024-07-03.png,NFLX,2024-07-03,Down,0,62.33,1.2604,1.3534,-0.0578,-1.4581,train
D:\full-stack2\data\charts\AAPL\2024-07-05.png,AAPL,2024-07-05,Neutral,1,74.66,7.3963,6.7767,-0.009,-0.13,train
D:\full-stack2\data\charts\GOOGL\2024-07-05.png,GOOGL,2024-07-05,Down,0,72.87,3.863,3.2224,-0.0679,-1.7645,train
D:\full-stack2\data\charts\MSFT\2024-07-05.png,MSFT,2024-07-05,Down,0,75.67,9.6503,8.4374,-0.0651,-2.4118,train
D:\full-stack2\data\charts\TSLA\2024-07-05.png,TSLA,2024-07-05,Neutral,1,85.09,15.0684,8.0077,-0.049,-0.4541,train
D:\full-stack2\data\charts\AMZN\2024-07-05.png,AMZN,2024-07-05,Down,0,65.76,4.1176,2.8123,-0.0843,-1.6657,train
D:\full-stack2\data\charts\NVDA\2024-07-05.png,NVDA,2024-07-05,Down,0,57.2,4.4286,5.7734,-0.0628,-0.6339,train
D:\full-stack2\data\charts\META\2024-07-05.png,META,2024-07-05,Down,0,71.24,9.515,8.0221,-0.1169,-2.1131,train
D:\full-stack2\data\charts\NFLX\2024-07-05.png,NFLX,2024-07-05,Down,0,65.54,1.2966,1.342,-0.083,-2.3431,train
D:\full-stack2\data\charts\AAPL\2024-07-08.png,AAPL,2024-07-08,Neutral,1,75.6,7.83,6.9874,-0.0169,-0.2486,train
D:\full-stack2\data\charts\GOOGL\2024-07-08.png,GOOGL,2024-07-08,Down,0,68.55,4.0283,3.3836,-0.0389,-0.9886,train
D:\full-stack2\data\charts\MSFT\2024-07-08.png,MSFT,2024-07-08,Down,0,73.64,9.9492,8.7397,-0.05,-1.821,train
D:\full-stack2\data\charts\TSLA\2024-07-08.png,TSLA,2024-07-08,Neutral,1,85.35,17.2097,9.8481,-0.0057,-0.0522,train
D:\full-stack2\data\charts\AMZN\2024-07-08.png,AMZN,2024-07-08,Down,0,64.39,4.2514,3.1001,-0.084,-1.6929,train
D:\full-stack2\data\charts\NVDA\2024-07-08.png,NVDA,2024-07-08,Neutral,1,59.64,4.354,5.4895,-0.0363,-0.3665,train
D:\full-stack2\data\charts\META\2024-07-08.png,META,2024-07-08,Down,0,63.85,10.2544,8.4685,-0.0792,-1.3717,train
D:\full-stack2\data\charts\NFLX\2024-07-08.png,NFLX,2024-07-08,Down,0,62.11,1.2711,1.3278,-0.0558,-1.5522,train
D:\full-stack2\data\charts\AAPL\2024-07-09.png,AAPL,2024-07-09,Neutral,1,76.16,8.1487,7.2196,-0.016,-0.2355,train
D:\full-stack2\data\charts\GOOGL\2024-07-09.png,GOOGL,2024-07-09,Down,0,68.41,4.108,3.5285,-0.038,-1.0119,train
D:\full-stack2\data\charts\MSFT\2024-07-09.png,MSFT,2024-07-09,Down,0,64.2,9.5426,8.9003,-0.032,-1.054,train
D:\full-stack2\data\charts\TSLA\2024-07-09.png,TSLA,2024-07-09,Down,0,87.0,19.4403,11.7666,-0.0608,-0.5637,train
D:\full-stack2\data\charts\AMZN\2024-07-09.png,AMZN,2024-07-09,Down,0,64.45,4.3117,3.3424,-0.0649,-1.3138,train
D:\full-stack2\data\charts\NVDA\2024-07-09.png,NVDA,2024-07-09,Down,0,62.72,4.4995,5.2915,-0.0669,-0.6673,train
D:\full-stack2\data\charts\META\2024-07-09.png,META,2024-07-09,Down,0,64.11,10.7708,8.929,-0.0779,-1.3524,train
D:\full-stack2\data\charts\NFLX\2024-07-09.png,NFLX,2024-07-09,Down,0,62.11,1.2365,1.3096,-0.0627,-1.8148,train
D:\full-stack2\data\charts\AAPL\2024-07-10.png,AAPL,2024-07-10,Down,0,78.77,8.6458,7.5049,-0.062,-0.9463,train
D:\full-stack2\data\charts\GOOGL\2024-07-10.png,GOOGL,2024-07-10,Down,0,71.18,4.2978,3.6824,-0.097,-2.5552,train
D:\full-stack2\data\charts\MSFT\2024-07-10.png,MSFT,2024-07-10,Down,0,68.55,9.6434,9.0489,-0.0801,-2.5827,train
D:\full-stack2\data\charts\TSLA\2024-07-10.png,TSLA,2024-07-10,Down,0,87.15,21.0405,13.6214,-0.1796,-1.7214,train
D:\full-stack2\data\charts\AMZN\2024-07-10.png,AMZN,2024-07-10,Down,0,64.98,4.3458,3.5431,-0.0949,-1.9485,train
D:\full-stack2\data\charts\NVDA\2024-07-10.png,NVDA,2024-07-10,Down,0,65.84,4.8437,5.202,-0.1531,-1.509,train
D:\full-stack2\data\charts\META\2024-07-10.png,META,2024-07-10,Down,0,65.91,11.4246,9.4281,-0.1373,-2.4268,train
D:\full-stack2\data\charts\NFLX\2024-07-10.png,NFLX,2024-07-10,Down,0,56.45,1.1309,1.2738,-0.0615,-1.701,train
D:\full-stack2\data\charts\AAPL\2024-07-11.png,AAPL,2024-07-11,Down,0,68.6,8.5086,7.7056,-0.0443,-0.8815,train
D:\full-stack2\data\charts\GOOGL\2024-07-11.png,GOOGL,2024-07-11,Down,0,57.38,3.9532,3.7365,-0.0986,-2.2072,train
D:\full-stack2\data\charts\MSFT\2024-07-11.png,MSFT,2024-07-11,Down,0,55.96,8.7034,8.9798,-0.0798,-2.1734,train
D:\full-stack2\data\charts\TSLA\2024-07-11.png,TSLA,2024-07-11,Down,0,66.8,20.2812,14.9533,-0.0862,-0.6848,train
D:\full-stack2\data\charts\AMZN\2024-07-11.png,AMZN,2024-07-11,Down,0,55.5,3.9449,3.6235,-0.0779,-1.4887,train
D:\full-stack2\data\charts\NVDA\2024-07-11.png,NVDA,2024-07-11,Down,0,55.26,4.4594,5.0535,-0.1187,-1.0777,train
D:\full-stack2\data\charts\META\2024-07-11.png,META,2024-07-11,Down,0,52.58,10.0625,9.555,-0.1156,-1.7949,train
D:\full-stack2\data\charts\NFLX\2024-07-11.png,NFLX,2024-07-11,Down,0,43.37,0.8365,1.1864,-0.0286,-0.6293,train
D:\full-stack2\data\charts\AAPL\2024-07-12.png,AAPL,2024-07-12,Down,0,70.83,8.5392,7.8723,-0.0546,-1.1485,train
D:\full-stack2\data\charts\GOOGL\2024-07-12.png,GOOGL,2024-07-12,Down,0,56.33,3.5986,3.7089,-0.0976,-2.1846,train
D:\full-stack2\data\charts\MSFT\2024-07-12.png,MSFT,2024-07-12,Down,0,54.88,7.7773,8.7393,-0.0624,-1.7989,train
D:\full-stack2\data\charts\TSLA\2024-07-12.png,TSLA,2024-07-12,Down,0,69.3,20.0295,15.9686,-0.1145,-0.9143,train
D:\full-stack2\data\charts\AMZN\2024-07-12.png,AMZN,2024-07-12,Down,0,54.49,3.5411,3.607,-0.0616,-1.1766,train
D:\full-stack2\data\charts\NVDA\2024-07-12.png,NVDA,2024-07-12,Down,0,57.08,4.2542,4.8936,-0.1252,-1.1607,train
D:\full-stack2\data\charts\META\2024-07-12.png,META,2024-07-12,Down,0,46.24,7.7838,9.2007,-0.0665,-0.9878,train
D:\full-stack2\data\charts\NFLX\2024-07-12.png,NFLX,2024-07-12,Down,0,41.24,0.5553,1.0602,-0.0251,-0.5475,train
D:\full-stack2\data\charts\AAPL\2024-07-15.png,AAPL,2024-07-15,Down,0,73.46,8.7714,8.0522,-0.0689,-1.4259,train
D:\full-stack2\data\charts\GOOGL\2024-07-15.png,GOOGL,2024-07-15,Down,0,58.7,3.3954,3.6462,-0.0911,-2.1181,train
D:\full-stack2\data\charts\MSFT\2024-07-15.png,MSFT,2024-07-15,Down,0,55.21,6.9953,8.3905,-0.06,-1.7305,train
D:\full-stack2\data\charts\TSLA\2024-07-15.png,TSLA,2024-07-15,Down,0,70.75,19.9558,16.766,-0.0813,-0.6505,train
D:\full-stack2\data\charts\AMZN\2024-07-15.png,AMZN,2024-07-15,Down,0,51.31,3.0432,3.4942,-0.0494,-0.9632,train
D:\full-stack2\data\charts\NVDA\2024-07-15.png,NVDA,2024-07-15,Down,0,56.01,3.9811,4.7111,-0.1312,-1.248,train
D:\full-stack2\data\charts\META\2024-07-15.png,META,2024-07-15,Down,0,45.1,5.6948,8.4996,-0.0614,-0.9146,train
D:\full-stack2\data\charts\NFLX\2024-07-15.png,NFLX,2024-07-15,Down,0,46.13,0.3993,0.928,-0.0449,-0.9622,train
D:\full-stack2\data\charts\AAPL\2024-07-16.png,AAPL,2024-07-16,Down,0,73.74,8.8867,8.2191,-0.0682,-1.4372,train
D:\full-stack2\data\charts\GOOGL\2024-07-16.png,GOOGL,2024-07-16,Down,0,53.14,2.9907,3.5151,-0.0741,-1.668,train
D:\full-stack2\data\charts\MSFT\2024-07-16.png,MSFT,2024-07-16,Down,0,50.84,5.9535,7.9031,-0.0592,-1.6647,train
D:\full-stack2\data\charts\TSLA\2024-07-16.png,TSLA,2024-07-16,Down,0,72.02,19.9834,17.4095,-0.1323,-1.0923,train
D:\full-stack2\data\charts\AMZN\2024-07-16.png,AMZN,2024-07-16,Down,0,51.82,2.6424,3.3239,-0.0586,-1.1438,train
D:\full-stack2\data\charts\NVDA\2024-07-16.png,NVDA,2024-07-16,Down,0,53.22,3.556,4.4801,-0.1791,-1.7076,train
D:\full-stack2\data\charts\META\2024-07-16.png,META,2024-07-16,Down,0,42.43,3.4881,7.4973,-0.0543,-0.8028,train
D:\full-stack2\data\charts\NFLX\2024-07-16.png,NFLX,2024-07-16,Down,0,46.07,0.2714,0.7967,-0.0514,-1.1945,train
D:\full-stack2\data\charts\AAPL\2024-07-17.png,AAPL,2024-07-17,Down,0,63.6,8.4055,8.2563,-0.0297,-0.5854,train
D:\full-stack2\data\charts\GOOGL\2024-07-17.png,GOOGL,2024-07-17,Down,0,47.73,2.4099,3.2941,-0.0524,-1.1341,train
D:\full-stack2\data\charts\MSFT\2024-07-17.png,MSFT,2024-07-17,Down,0,45.6,4.5971,7.2419,-0.0568,-1.5912,train
D:\full-stack2\data\charts\TSLA\2024-07-17.png,TSLA,2024-07-17,Down,0,65.72,19.1343,17.7545,-0.0661,-0.5359,train
D:\full-stack2\data\charts\AMZN\2024-07-17.png,AMZN,2024-07-17,Neutral,1,43.45,1.8922,3.0375,-0.0051,-0.0916,train
D:\full-stack2\data\charts\NVDA\2024-07-17.png,NVDA,2024-07-17,Neutral,1,43.79,2.515,4.0871,-0.0082,-0.0719,train
D:\full-stack2\data\charts\META\2024-07-17.png,META,2024-07-17,Neutral,1,33.21,-0.4856,5.9007,0.0278,0.3565,train
D:\full-stack2\data\charts\NFLX\2024-07-17.png,NFLX,2024-07-17,Down,0,42.02,0.0975,0.6568,-0.0295,-0.6837,train
D:\full-stack2\data\charts\AAPL\2024-07-18.png,AAPL,2024-07-18,Neutral,1,56.93,7.5606,8.1172,-0.026,-0.4941,train
D:\full-stack2\data\charts\GOOGL\2024-07-18.png,GOOGL,2024-07-18,Down,0,42.39,1.6636,2.968,-0.039,-0.8241,train
D:\full-stack2\data\charts\MSFT\2024-07-18.png,MSFT,2024-07-18,Down,0,43.08,3.2341,6.4404,-0.0528,-1.4728,train
D:\full-stack2\data\charts\TSLA\2024-07-18.png,TSLA,2024-07-18,Down,0,66.01,18.3093,17.8654,-0.1299,-1.0655,train
D:\full-stack2\data\charts\AMZN\2024-07-18.png,AMZN,2024-07-18,Neutral,1,38.02,0.9494,2.6199,0.0017,0.0303,train
D:\full-stack2\data\charts\NVDA\2024-07-18.png,NVDA,2024-07-18,Down,0,47.5,1.9179,3.6532,-0.0981,-0.8685,train
D:\full-stack2\data\charts\META\2024-07-18.png,META,2024-07-18,Up,2,40.19,-2.494,4.2217,0.046,0.5664,train
D:\full-stack2\data\charts\NFLX\2024-07-18.png,NFLX,2024-07-18,Down,0,40.12,-0.0751,0.5104,-0.0283,-0.6824,train
D:\full-stack2\data\charts\AAPL\2024-07-19.png,AAPL,2024-07-19,Neutral,1,57.06,6.8228,7.8583,-0.0198,-0.4009,train
D:\full-stack2\data\charts\GOOGL\2024-07-19.png,GOOGL,2024-07-19,Down,0,42.35,1.0576,2.5859,-0.0619,-1.3142,train
D:\full-stack2\data\charts\MSFT\2024-07-19.png,MSFT,2024-07-19,Down,0,40.59,1.8728,5.5268,-0.0655,-1.8096,train
D:\full-stack2\data\charts\TSLA\2024-07-19.png,TSLA,2024-07-19,Down,0,58.66,16.6541,17.6232,-0.1318,-1.0452,train
D:\full-stack2\data\charts\AMZN\2024-07-19.png,AMZN,2024-07-19,Down,0,37.27,0.1505,2.126,-0.0832,-1.4873,train
